Day,TeamsSearch,SkypeSearch,MeetSearch,ZoomSearch,CovidSearch,CovidNewCases,PriceGOOGL,PriceMSFT,PriceZM
2021-01-04,52.80238094605856,30.80138888520083,54.129115548223076,284.0718044248664,200.0505664963848,554118,1726.130005,217.690002,359.980011
2021-01-05,59.84269840553304,29.92134920276652,58.53020397086302,308.0778724044326,188.0475325066017,740122,1740.050049,217.899994,360.829987
2021-01-06,61.60277777040166,29.04130952033221,53.24907586578877,300.07584974457717,172.04348718689093,783372,1722.880005,212.25,344.410004
2021-01-07,60.72273808796735,29.04130952033221,56.32965975954305,328.0829290540711,172.04348718689093,880837,1774.339966,218.289993,342.5
2021-01-08,50.16226189875564,29.04130952033221,52.36903618335445,292.0738270847218,176.04449851681863,803222,1797.829956,219.619995,349.609985
2021-01-09,19.36087301355481,24.641111108160665,27.72481003855437,220.05562314602327,152.03843053725245,760994,NA,NA,NA
2021-01-10,26.40119047302928,22.000992060857737,24.204206303582932,224.05663447595097,140.03539654746936,589134,NA,NA,NA
2021-01-11,76.56345237178492,34.32154761493807,66.01098627678886,368.09304235334804,172.04348718689093,619930,1756.290039,217.490005,337.709991
2021-01-12,71.28321427717906,35.20158729737238,61.61078786461731,368.09304235334804,164.04146452703554,705508,1737.430054,214.929993,356.809998
2021-01-13,61.60277777040166,40.481825391978234,57.20969944197736,364.0920310234203,172.04348718689093,748388,1747.25,216.339996,364.630005
2021-01-14,64.24289681770459,34.32154761493807,55.009155230657385,360.0910196934926,168.04247585696322,755228,1730.920044,213.020004,383.23999
2021-01-15,53.68242062849287,30.80138888520083,51.9290163421373,336.08495171392644,160.04045319710784,767187,1727.619995,212.649994,384.529999
2021-01-16,17.60079364868619,24.641111108160665,31.245413773525808,236.05966846573406,132.03337388761398,639144,NA,NA,NA
2021-01-17,21.120952378423425,20.240912695989117,24.204206303582932,220.05562314602327,120.03033989783088,529212,NA,NA,NA
2021-01-18,62.48281745283597,35.20158729737238,56.769679600760206,316.079895064288,156.03944186718013,515066,NA,NA,NA
2021-01-19,62.48281745283597,32.561468250069446,64.6913717583716,360.0910196934926,152.03843053725245,608426,1784.469971,216.440002,393.869995
2021-01-20,64.24289681770459,35.20158729737238,69.5320350169945,376.0950650132034,136.03438521754165,692937,1880.069946,224.339996,382.799988
2021-01-21,66.88301586500752,36.081626979806686,66.45145112324022,372.0940536832757,140.03539654746936,656323,1884.150024,224.970001,382.809998
2021-01-22,59.84269840553304,31.681428567635137,56.32965975954305,340.0859630438542,140.03539654746936,659061,1892.560059,225.949997,383.399994
2021-01-23,20.240912695989117,24.641111108160665,34.32599766728009,236.05966846573406,124.03135122775858,568124,NA,NA,NA
2021-01-24,21.120952378423425,22.000992060857737,29.48488940342299,212.05360048616788,112.02831723797549,445654,NA,NA,NA
2021-01-25,63.362857135270275,31.681428567635137,66.45145112324022,328.0829290540711,140.03539654746936,497340,1894.280029,229.529999,391.829987
2021-01-26,59.84269840553304,30.80138888520083,61.6103428593831,348.08798570370953,136.03438521754165,556238,1907.949951,232.330002,374.390015
2021-01-27,60.72273808796735,30.80138888520083,59.85026349451448,356.09000836356495,136.03438521754165,598361,1818.939941,232.899994,370.73999
2021-01-28,60.72273808796735,30.80138888520083,57.20969944197736,352.08899703363727,136.03438521754165,614251,1853.199951,238.929993,378.589996
2021-01-29,53.68242062849287,29.92134920276652,54.56958039467443,328.0829290540711,128.03236255768627,590443,1827.359985,231.960007,372.070007
2021-01-30,18.480833331120497,22.000992060857737,31.245413773525808,240.06067979566177,116.02932856790318,515330,NA,NA,NA
2021-01-31,18.480833331120497,24.641111108160665,27.72481003855437,228.05764580587868,116.02932856790318,381639,NA,NA,NA
2021-02-01,63.362857135270275,31.681428567635137,67.77151064689168,340.0859630438542,136.03438521754165,446774,1893.069946,239.649994,381.929993
2021-02-02,67.76305554744182,33.44150793250376,66.89147096445737,364.0920310234203,128.03236255768627,457957,1919.119995,239.509995,391.839996
2021-02-03,59.84269840553304,31.681428567635137,62.490827547051616,368.09304235334804,128.03236255768627,521981,2058.879883,243,380.470001
2021-02-04,60.72273808796735,29.92134920276652,63.370867229485924,364.0920310234203,120.03033989783088,466907,2053.629883,242.009995,389.980011
2021-02-05,46.6421031690184,28.1612698378979,56.769679600760206,336.08495171392644,120.03033989783088,535428,2088.830078,242.199997,419.589996
2021-02-06,19.36087301355481,20.240912695989117,30.3653740910915,240.06067979566177,100.0252832481924,372125,NA,NA,NA
2021-02-07,19.36087301355481,21.120952378423425,27.72481003855437,200.0505664963848,96.0242719182647,398078,NA,NA,NA
2021-02-08,61.60277777040166,30.80138888520083,66.45145112324022,324.08191772414335,120.03033989783088,315893,2084.52002,242.470001,410.809998
2021-02-09,60.72273808796735,30.80138888520083,65.13139159958875,364.0920310234203,116.02932856790318,428033,2075.389893,243.770004,430.029999
2021-02-10,55.442499993361494,32.561468250069446,58.97022381208017,396.1001216628419,116.02932856790318,435741,2086.47998,242.820007,431
2021-02-11,55.442499993361494,29.92134920276652,56.32965975954305,352.08899703363727,112.02831723797549,441465,2088.75,244.490005,432.769989
2021-02-12,49.28222221632133,25.521150790594973,48.408412607165864,324.08191772414335,112.02831723797549,428689,2095.030029,244.990005,433.109985
2021-02-13,15.840714283817569,23.761071425726353,28.164829879771524,232.05865713580636,92.02326058833701,373301,NA,NA,NA
2021-02-14,19.36087301355481,18.480833331120497,22.003662092262953,204.0515778263125,84.02123792848161,293850,NA,NA,NA
2021-02-15,43.12194443928116,27.281230155463593,48.40796760193165,296.0748384146495,112.02831723797549,283166,NA,NA,NA
2021-02-16,47.522142851452706,29.04130952033221,52.36903618335445,316.079895064288,108.0273059080478,351020,2110.699951,243.699997,444.51001
2021-02-17,46.6421031690184,30.80138888520083,53.24907586578877,348.08798570370953,104.02629457812009,395555,2118.620117,244.199997,429.420013
2021-02-18,47.522142851452706,29.92134920276652,57.20969944197736,356.09000836356495,100.0252832481924,403516,2105.810059,243.789993,417.910004
2021-02-19,40.481825391978234,29.04130952033221,53.68909570700592,324.08191772414335,104.02629457812009,412519,2088.810059,240.970001,417.26001
2021-02-20,18.480833331120497,22.881031743292045,31.245413773525808,244.06169112558945,88.02224925840932,370455,NA,NA,NA
2021-02-21,18.480833331120497,18.480833331120497,26.404305509668703,212.05360048616788,96.0242719182647,314446,NA,NA,NA
2021-02-22,56.3225396757958,28.1612698378979,62.05036270060025,336.08495171392644,112.02831723797549,288438,2054.26001,234.509995,394.339996
2021-02-23,56.3225396757958,29.04130952033221,63.370867229485924,344.08697437378186,112.02831723797549,388853,2060.120117,233.270004,388.160004
2021-02-24,51.922341263624254,27.281230155463593,59.41024365329733,340.0859630438542,112.02831723797549,444936,2083.810059,234.550003,385.230011
2021-02-25,55.442499993361494,29.04130952033221,54.56913538944023,340.0859630438542,108.0273059080478,447478,2015.949951,228.990005,364.730011
2021-02-26,45.76206348658409,26.40119047302928,49.72847213081732,308.0778724044326,100.0252832481924,443039,2021.910034,232.380005,373.609985
2021-02-27,18.480833331120497,20.240912695989117,30.805393932308654,216.0546118160956,92.02326058833701,389230,NA,NA,NA
2021-02-28,19.36087301355481,19.36087301355481,26.404750514902904,200.0505664963848,96.0242719182647,303509,NA,NA,NA
2021-03-01,52.80238094605856,29.04130952033221,61.170323018165945,316.079895064288,120.03033989783088,305864,2069.659912,236.940002,409.660004
2021-03-02,57.20257935823011,28.1612698378979,63.370867229485924,348.08798570370953,112.02831723797549,310288,2064.47998,233.869995,372.790009
2021-03-03,57.20257935823011,28.1612698378979,59.41024365329733,344.08697437378186,116.02932856790318,441142,2011.410034,227.559998,341.570007
2021-03-04,57.20257935823011,28.1612698378979,60.730748182183,336.08495171392644,116.02932856790318,453049,2033.930054,226.729996,343.089996
2021-03-05,44.88202380414978,26.40119047302928,51.48855149568595,300.07584974457717,112.02831723797549,447054,2097.070068,231.600006,337.429993
2021-03-06,16.72075396625188,20.240912695989117,30.3653740910915,204.0515778263125,92.02326058833701,410533,NA,NA,NA
2021-03-07,17.60079364868619,17.60079364868619,24.644226144800086,192.0485438365294,108.0273059080478,368312,NA,NA,NA
2021-03-08,48.402182533887014,26.40119047302928,62.490827547051616,312.07888373436026,128.03236255768627,298723,2007.5,227.389999,310.929993
2021-03-09,51.922341263624254,27.281230155463593,61.17076802340015,328.0829290540711,112.02831723797549,414665,2040.359985,233.779999,342.109985
2021-03-10,46.6421031690184,27.281230155463593,58.09018412964586,312.07888373436026,112.02831723797549,467079,2036.189941,232.419998,336.029999
2021-03-11,47.522142851452706,27.281230155463593,50.16849197203448,316.079895064288,124.03135122775858,476896,2100.540039,237.130005,355.170013
2021-03-12,42.24190475684685,26.40119047302928,46.647888237063036,276.06978176501104,108.0273059080478,489328,2050,235.75,346.390015
2021-03-13,15.840714283817569,18.480833331120497,28.164829879771524,208.05258915624017,100.0252832481924,454116,NA,NA,NA
2021-03-14,15.840714283817569,18.480833331120497,22.003662092262953,188.0475325066017,108.0273059080478,360385,NA,NA,NA
2021-03-15,64.24289681770459,26.40119047302928,53.68909570700592,280.0707930949387,124.03135122775858,348901,2054.439941,234.809998,350
2021-03-16,48.402182533887014,26.40119047302928,58.53020397086302,296.0748384146495,120.03033989783088,473013,2083.889893,237.710007,335.079987
2021-03-17,48.402182533887014,29.04130952033221,59.41024365329733,320.0809063942157,132.03337388761398,539285,2082.219971,237.039993,336.649994
2021-03-18,47.522142851452706,27.281230155463593,59.41024365329733,308.0778724044326,132.03337388761398,553723,2021.339966,230.720001,316.320007
2021-03-19,41.36186507441254,29.04130952033221,51.488996500920145,272.0687704350833,120.03033989783088,561679,2026.959961,230.350006,326.26001
2021-03-20,15.840714283817569,20.240912695989117,26.404750514902904,196.0495551664571,112.02831723797549,498820,NA,NA,NA
2021-03-21,16.72075396625188,17.60079364868619,24.644226144800086,180.0455098467463,136.03438521754165,423315,NA,NA,NA
2021-03-22,51.922341263624254,26.40119047302928,60.29028333573164,296.0748384146495,152.03843053725245,416821,2030.689941,235.990005,328.5
2021-03-23,48.402182533887014,30.80138888520083,58.53020397086302,304.0768610745049,140.03539654746936,514245,2041.329956,237.580002,339.76001
2021-03-24,48.402182533887014,28.1612698378979,57.649719283194514,308.0778724044326,152.03843053725245,633581,2032.530029,235.460007,314.959991
2021-03-25,48.402182533887014,26.40119047302928,57.20969944197736,304.0768610745049,152.03843053725245,651350,2032.459961,232.339996,314.850006
2021-03-26,37.8417063446753,27.281230155463593,50.60895681848584,288.0728157547941,136.03438521754165,641351,2024.72998,236.479996,319.950012
2021-03-27,15.840714283817569,19.36087301355481,27.284790197337216,224.05663447595097,124.03135122775858,584592,NA,NA,NA
2021-03-28,14.96067460138326,16.72075396625188,21.123622409828645,176.04449851681863,144.03640787739704,469958,NA,NA,NA
2021-03-29,39.601785709543925,28.1612698378979,44.44734402574306,256.06472511537254,164.04146452703554,458405,2045.790039,235.240005,308.390015
2021-03-30,41.36186507441254,26.40119047302928,45.76784855462873,260.0657364453002,156.03944186718013,568273,2046.469971,231.850006,313.190002
2021-03-31,41.36186507441254,25.521150790594973,45.32782871341157,264.06674777522795,164.04146452703554,683205,2062.52002,235.770004,321.290009
2021-04-01,35.20158729737238,27.281230155463593,35.64605719093156,248.06270245551715,160.04045319710784,711787,2129.780029,242.350006,326.230011
2021-04-02,19.36087301355481,20.240912695989117,22.443681933480107,180.0455098467463,140.03539654746936,633739,NA,NA,NA
2021-04-03,11.440515871646022,18.480833331120497,21.123622409828645,160.04045319710784,136.03438521754165,529443,NA,NA,NA
2021-04-04,12.320555554080332,18.480833331120497,20.683602568611487,148.03741920732475,120.03033989783088,552803,NA,NA,NA
2021-04-05,33.44150793250376,22.000992060857737,45.76784855462873,252.06371378544483,164.04146452703554,489584,2218.959961,249.070007,323.959991
2021-04-06,38.72174602710962,25.521150790594973,49.28845228960017,288.0728157547941,156.03944186718013,604087,2209.26001,247.860001,329.790009
2021-04-07,44.00198412171547,26.40119047302928,52.36903618335445,292.0738270847218,156.03944186718013,684346,2239.030029,249.899994,323.079987
2021-04-08,43.12194443928116,27.281230155463593,53.68909570700592,292.0738270847218,156.03944186718013,839850,2250.429932,253.25,331.279999
2021-04-09,35.20158729737238,23.761071425726353,46.20786839584588,248.06270245551715,152.03843053725245,748045,2270.669922,255.850006,322.649994
2021-04-10,18.480833331120497,18.480833331120497,27.72481003855437,188.0475325066017,136.03438521754165,664507,NA,NA,NA
2021-04-11,14.96067460138326,16.72075396625188,23.32416662114862,176.04449851681863,156.03944186718013,690741,NA,NA,NA
2021-04-12,47.522142851452706,25.521150790594973,56.32965975954305,288.0728157547941,168.04247585696322,616625,2244.620117,255.910004,321.51001
2021-04-13,44.00198412171547,27.281230155463593,51.488996500920145,312.07888373436026,160.04045319710784,779567,2254.429932,258.48999,342.75
2021-04-14,45.76206348658409,23.761071425726353,52.36903618335445,300.07584974457717,160.04045319710784,817025,2241.909912,255.589996,329.200012
2021-04-15,44.00198412171547,25.521150790594973,52.36903618335445,304.0768610745049,156.03944186718013,816761,2285.25,259.5,332.380005
2021-04-16,36.081626979806686,27.281230155463593,50.16849197203448,280.0707930949387,152.03843053725245,854855,2282.75,260.73999,329.950012
2021-04-17,14.96067460138326,17.60079364868619,28.60484972098868,192.0485438365294,140.03539654746936,788042,NA,NA,NA
2021-04-18,15.840714283817569,16.72075396625188,23.764186462365775,168.04247585696322,160.04045319710784,685495,NA,NA,NA
2021-04-19,44.88202380414978,26.40119047302928,56.32965975954305,300.07584974457717,176.04449851681863,693422,2289.76001,258.73999,324.329987
2021-04-20,44.88202380414978,25.521150790594973,58.53020397086302,328.0829290540711,156.03944186718013,854425,2279.01001,258.26001,321.779999
2021-04-21,43.12194443928116,26.40119047302928,50.16849197203448,308.0778724044326,168.04247585696322,889975,2278.350098,260.579987,322.76001
2021-04-22,47.522142851452706,27.281230155463593,55.009155230657385,300.07584974457717,160.04045319710784,899755,2252.52002,257.170013,328.320007
2021-04-23,37.8417063446753,24.641111108160665,50.16849197203448,272.0687704350833,148.03741920732475,903747,2299.929932,261.149994,336.880005
2021-04-24,14.96067460138326,19.36087301355481,29.924909244640144,184.04652117667402,136.03438521754165,820940,NA,NA,NA
2021-04-25,16.72075396625188,17.60079364868619,23.764186462365775,172.04348718689093,148.03741920732475,722356,NA,NA,NA
2021-04-26,48.402182533887014,27.281230155463593,58.53020397086302,296.0748384146495,164.04146452703554,682784,2309.929932,261.549988,336.420013
2021-04-27,66.88301586500752,25.521150790594973,54.56913538944023,308.0778724044326,152.03843053725245,844470,2290.97998,261.970001,333.48999
2021-04-28,45.76206348658409,28.1612698378979,56.769679600760206,308.0778724044326,160.04045319710784,905992,2359.040039,254.559998,331.25
2021-04-29,43.12194443928116,24.641111108160665,53.24907586578877,296.0748384146495,152.03843053725245,897602,2392.76001,252.509995,321.100006
2021-04-30,34.32154761493807,21.120952378423425,45.76784855462873,264.06674777522795,140.03539654746936,879014,2353.5,252.179993,319.570007
